Symbol,reference_tpm
SNORD52,0.0
SNORD53,0.0
SNORD53B,0.0
SNORD54,0.0
SNORD55,0.0
SNORD56,0.0
SNORD56B,0.0
SNORD57,0.0
SNORD58,0.0
SNORD58A,0.0
SNORD58B,0.0
SNORD58C,0.0
SNORD59A,0.0
SNORD6,0.0
SNORD60,0.0
SNORD61,0.0
SNORD62,0.0
SNORD62A,0.0
SNORD62B,0.0
SNORD63,0.0
SNORD63B,0.0
SNORD64,0.0
SNORD65,0.0
SNORD65B,0.0
SNORD65C,0.0
SNORD66,0.0
SNORD67,0.0
SNORD68,0.0
SNORD69,0.0
SNORD7,0.0
SNORD70,0.0
SNORD70B,0.0
SNORD71,0.0
SNORD72,0.0
SNORD73A,0.0
SNORD73B,0.0
SNORD74B,0.0
SNORD77B,0.0
SNORD79,0.0
SNORD8,0.0
SNORD81,0.0
SNORD82,0.0
SNORD83,0.0
SNORD83A,0.0
SNORD83B,0.0
SNORD84,0.0
SNORD86,0.0
SNORD87,0.0
SNORD88A,0.0
SNORD88B,0.0
SNORD88C,0.0
SNORD89,0.0
SNORD9,0.0
SNORD90,0.0
SNORD91A,0.0
SNORD91B,0.0
SNORD92,0.0
SNORD93,0.0
SNORD94,0.0
SNORD95,0.0
SNORD96A,0.0
SNORD96B,0.0
SNORD97,0.0
SNORD98,0.0
SNORD99,0.0
U1,20.160723
U2,0.0
U3,4.170231
U4,0.0
U6,0.0
U7,0.0
U8,0.0
VTRNA1-1,0.0
VTRNA1-2,0.0
VTRNA1-3,0.0
VTRNA2-1,0.0
VTRNA2-2P,0.0
VTRNA3-1P,0.0
Vault,0.0
Y_RNA,0.0
Z74021.1,0.0
Z82188.1,0.0
Z99714.1,0.0
snoZ196,0.0
,0.0
